web-scraper-order,web-scraper-start-url,house,house-href,price,location,luas_bangunan,luas_tanah,sertifikasi,n_bedroom,n_bathroom,n_lantai
"1669845008-532","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 15.500.000.0009 KT - 7 KM - 700 m2Dijual Rumah Secondary Di Lebak Bulus Jakarta SelatanCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-secondary-di-lebak-bulus-jakarta-selatan-iid-880244633","Rp 15.500.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","700","729","SHM - Sertifikat Hak Milik","9","7","2"
"1669845015-533","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 179.000.0002 KT - 1 KM - 28 m2Parung panjang,harga dari 170jtan-290jtanKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/parung-panjangharga-dari-170jtan-290jtan-iid-863914025","Rp 179.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","28","60","HGB - Hak Guna Bangun","2","1","1"
"1669845022-534","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 4.500.000.0003 KT - 2 KM - 160 m2CILANDAK - [FOR SALE]: RUMAH LUAS TERAWAT LINGKUNGAN ASRI.Cilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/cilandak-for-sale-rumah-luas-terawat-lingkungan-asri-iid-863704617","Rp 4.500.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","160","206","SHM - Sertifikat Hak Milik","3","2","0"
"1669845028-535","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 13.700.000.0004 KT - 6 KM - 350 m2Rumah mewah di kemang jakarta selatanMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-di-kemang-jakarta-selatan-iid-863894931","Rp 13.700.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","350","449","SHM - Sertifikat Hak Milik","4","6","2"
"1669845031-536","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 179.000.0522 KT - 1 KM - 28 m2All in 20jt bisa dicicil sampai th depan,cicilan murahPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/all-in-20jt-bisa-dicicil-sampai-th-depancicilan-murah-iid-839040354","Rp 179.000.052","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","28","60","HGB - Hak Guna Bangun","2","1","1"
"1669845036-537","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.650.000.0004 KT - 4 KM - 105 m2Rumah baru 2,5lt cluster ada rooftofnya di bintaro bisa Dp0%Kebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-baru-25lt-cluster-ada-rooftofnya-di-bintaro-bisa-dp0-iid-863847198","Rp 1.650.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","105","72","SHM - Sertifikat Hak Milik","4","4","3"
"1669845041-538","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 6.200.000.0004 KT - 2 KM - 100 m2Jual cepat rumah jakarta selatanCilandak, Jakarta Selatan06 Nov","https://www.olx.co.id/item/jual-cepat-rumah-jakarta-selatan-iid-861292940","Rp 6.200.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","100","183","SHM - Sertifikat Hak Milik","4","2","1"
"1669845053-539","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 34.000.000.0007 KT - 7 KM - 700 m2Dijual Rumah Cepat 3 Unit Bangunan di 1 Bidang Tanah (harga nego)Kebayoran Baru, Jakarta Selatan27 Okt","https://www.olx.co.id/item/dijual-rumah-cepat-3-unit-bangunan-di-1-bidang-tanah-harga-nego-iid-869041273","Rp 34.000.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","700","1721","SHM - Sertifikat Hak Milik","7","7","1"
"1669845058-540","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 7.200.000.0004 KT - 3 KM - 250 m2jual cepat harga miring  rumah kokoh di pondok indah jakarta selatanKebayoran Baru, Jakarta Selatan08 Nov","https://www.olx.co.id/item/jual-cepat-harga-miring-rumah-kokoh-di-pondok-indah-jakarta-selatan-iid-878368456","Rp 7.200.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","250","200","null","4","3","0"
"1669845063-541","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 7.700.000.0005 KT - 4 KM - 300 m2(OWNER) Dijual TOWNHOUSE di Cipete harga miring JUAL CEPATCilandak, Jakarta Selatan15 Agu","https://www.olx.co.id/item/owner-dijual-townhouse-di-cipete-harga-miring-jual-cepat-iid-803591683","Rp 7.700.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","300","300","SHM - Sertifikat Hak Milik","5","4","3"
"1669845068-542","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 7.500.000.0004 KT - 4 KM - 400 m2FOR SALE
Rumah mewah lebak bulusCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/for-sale-rumah-mewah-lebak-bulus-iid-880245761","Rp 7.500.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","400","329","SHM - Sertifikat Hak Milik","4","4","2"
"1669845073-543","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 2.700.000.0006 KT - 3 KM - 150 m2Rumah Sangat Rapi Dan Bersih Harga Murah Di Kebayoran BaruKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-sangat-rapi-dan-bersih-harga-murah-di-kebayoran-baru-iid-872222420","Rp 2.700.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","150","180","null","6","3","0"
"1669845077-544","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.690.000.0003 KT - 2 KM - 87 m2RUMAH MEWAH BISA KPR/CASH (FREE BIAYA KPR & AJB) DI JAGAKARSAPancoran, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-bisa-kprcash-free-biaya-kpr-ajb-di-jagakarsa-iid-880247647","Rp 1.690.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","87","89","SHM - Sertifikat Hak Milik","3","2","1"
"1669845082-545","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 642.000.0562 KT - 1 KM - 38 m2Rumah di metland Cibitung BekasiMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-di-metland-cibitung-bekasi-iid-863911224","Rp 642.000.056","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","38","72","HGB - Hak Guna Bangun","2","1","null"
"1669845089-546","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 642.000.0522 KT - 1 KM - 37 m2Rumah di metland CibitungCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-di-metland-cibitung-iid-863910762","Rp 642.000.052","Cilandak, Jakarta Selatan, Jakarta D.K.I.","37","72","HGB - Hak Guna Bangun","2","1","null"
"1669845099-547","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 10.500.000.0004 KT - 2 KM - 270 m2Di jual rumah siap huni di daearah prestisiusKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/di-jual-rumah-siap-huni-di-daearah-prestisius-iid-880253787","Rp 10.500.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","270","247","SHM - Sertifikat Hak Milik","4","2","2"
"1669845106-548","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 16.000.000.00010 KT - 6 KM - 900 m2Rumah mewah RagunanPasar Minggu, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-mewah-ragunan-iid-871784540","Rp 16.000.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","900","1365","SHM - Sertifikat Hak Milik","10","6","2"
"1669845113-549","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.100.000.0003 KT - 2 KM - 90 m2Perumahan Dp 25 Juta All In Langsung Siap Huni dan Siap AkadCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/perumahan-dp-25-juta-all-in-langsung-siap-huni-dan-siap-akad-iid-880256045","Rp 1.100.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","90","94","SHM - Sertifikat Hak Milik","3","2","2"
"1669845120-550","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 9.000.000.0005 KT - 4 KM - 300 m2A697 Rumah SIAP HUNI di Kemang RayaCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/a697-rumah-siap-huni-di-kemang-raya-iid-880256861","Rp 9.000.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","300","210","SHM - Sertifikat Hak Milik","5","4","2"
"1669845126-551","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 12.500.000.0005 KT - 3 KM - 250 m2CINIRU KEBAYORAN BARU – RUMAH TUA – JALAN 2 MOBIL – TIDAK KUMUHKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/ciniru-kebayoran-baru-rumah-tua-jalan-2-mobil-tidak-kumuh-iid-880257081","Rp 12.500.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","250","214","SHM - Sertifikat Hak Milik","5","3","2"
"1669845132-552","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 4.650.000.0005 KT - 4 KM - 178 m2Dijual Rumah Cantik Siap Huni Dikawasan Pondok Labu CilandakCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-cantik-siap-huni-dikawasan-pondok-labu-cilandak-iid-872092685","Rp 4.650.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","178","226","SHM - Sertifikat Hak Milik","5","4","2"
"1669845148-553","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 3.150.000.0004 KT - 3 KM - 125 m2Dijual Rumah Cantik Siap Huni Dikawasan Cilandak Pondok LabuCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-cantik-siap-huni-dikawasan-cilandak-pondok-labu-iid-872096914","Rp 3.150.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","125","152","SHM - Sertifikat Hak Milik","4","3","2"
"1669845158-554","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 950.000.0003 KT - 1 KM - 84 m2Rumah Tua, hitung tanah sajaKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-tua-hitung-tanah-saja-iid-880259306","Rp 950.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","84","84","SHM - Sertifikat Hak Milik","3","1","1"
"1669845163-555","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 2.500.000.0004 KT - 3 KM - 176 m2Rumah Tangkas Permai 2Lantai SecondPesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-tangkas-permai-2lantai-second-iid-871382501","Rp 2.500.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","176","120","SHM - Sertifikat Hak Milik","4","3","2"
"1669845168-556","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.400.000.0004 KT - 3 KM - 115 m2Promo  februari Rumah Murah KPR Tanpa DP CINERE PAK VIEW DP 0%Cilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/promo-februari-rumah-murah-kpr-tanpa-dp-cinere-pak-view-dp-0-iid-846850744","Rp 1.400.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","115","105","SHM - Sertifikat Hak Milik","4","3","2"
"1669845176-557","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.500.000.0004 KT - 3 KM - 115 m2Cluster asri bebas banjir asri dp 0%Cilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/cluster-asri-bebas-banjir-asri-dp-0-iid-818145756","Rp 1.500.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","115","105","SHM - Sertifikat Hak Milik","4","3","2"
"1669845181-558","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 8.500.000.0006 KT - 6 KM - 800 m2Harga NJOP - Rumah 2 Lantai + Kolam Renang Pejaten Jakarta selatanPasar Minggu, Jakarta Selatan10 Nov","https://www.olx.co.id/item/harga-njop-rumah-2-lantai-kolam-renang-pejaten-jakarta-selatan-iid-878496111","Rp 8.500.000.000","Pasar Minggu, Jakarta Selatan, Jakarta D.K.I.","800","1040","SHM - Sertifikat Hak Milik","6","6","2"
"1669845186-559","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 3.050.000.0004 KT - 3 KM - 200 m2Rumah Unik dijual murahCilandak, Jakarta Selatan24 Jul","https://www.olx.co.id/item/rumah-unik-dijual-murah-iid-828120925","Rp 3.050.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","200","188","SHM - Sertifikat Hak Milik","4","3","2"
"1669845190-560","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 1.100.000.0003 KT - 1 KM - 80 m2Dijual Rumah Tua Kokoh Siap Huni di KalibataPancoran, Jakarta Selatan29 Okt","https://www.olx.co.id/item/dijual-rumah-tua-kokoh-siap-huni-di-kalibata-iid-845715190","Rp 1.100.000.000","Pancoran, Jakarta Selatan, Jakarta D.K.I.","80","80","SHM - Sertifikat Hak Milik","3","1","1"
"1669845196-561","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","HighlightRp 740.000.0002 KT - 2 KM - 85 m2Dijual murah Rumah di daerah Jaksel dan strategisPesanggrahan, Jakarta Selatan01 Okt","https://www.olx.co.id/item/dijual-murah-rumah-di-daerah-jaksel-dan-strategis-iid-872340856","Rp 740.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","85","100","Lainnya (PPJB, Girik, Adat, dll)","2","2","1"
"1669845202-562","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.500.000.0004 KT - 3 KM - 115 m2HUNIAN AKSES TOL DALAM LOKASI DP 0%Pesanggrahan, Jakarta SelatanHari ini","https://www.olx.co.id/item/hunian-akses-tol-dalam-lokasi-dp-0-iid-810427700","Rp 1.500.000.000","Pesanggrahan, Jakarta Selatan, Jakarta D.K.I.","115","105","SHM - Sertifikat Hak Milik","4","3","2"
"1669845207-563","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 3.180.000.0003 KT - 3 KM - 130 m2Rumah Unik Siap KPR Dekat Stasiun MRT Lebak Bulus Harga All In NegoCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-unik-siap-kpr-dekat-stasiun-mrt-lebak-bulus-harga-all-in-nego-iid-880260804","Rp 3.180.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","130","162","SHM - Sertifikat Hak Milik","3","3","2"
"1669845213-564","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 1.950.000.0003 KT - 3 KM - 72 m2RUMAH TERMURAH DEKAT TOL JORR TB SIMATUPANG FATMAWATI JAKARTA SELATANCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-termurah-dekat-tol-jorr-tb-simatupang-fatmawati-jakarta-selatan-iid-878221193","Rp 1.950.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","72","72","SHM - Sertifikat Hak Milik","3","3","2"
"1669845219-565","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 7.500.000.0003 KT - 4 KM - 401 m2FOR SALE
Rumah mewah lebak bulus
Desain Bali resort
Kawasan asriCilandak, Jakarta SelatanHari ini","https://www.olx.co.id/item/for-sale-rumah-mewah-lebak-bulus-desain-bali-resort-kawasan-asri-iid-880263900","Rp 7.500.000.000","Cilandak, Jakarta Selatan, Jakarta D.K.I.","401","330","SHM - Sertifikat Hak Milik","3","4","2"
"1669845223-566","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 27.000.000.0004 KT - 4 KM - 400 m2Dijual Rumah dekat stasion MRTKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-dekat-stasion-mrt-iid-871674313","Rp 27.000.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","400","1053","SHM - Sertifikat Hak Milik","4","4","1"
"1669845227-567","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 7.500.000.0004 KT - 3 KM - 403 m2FOR SALE
Rumah mewah lebak bulus
Desain Bali resort
Kawasan asriKebayoran Baru, Jakarta SelatanHari ini","https://www.olx.co.id/item/for-sale-rumah-mewah-lebak-bulus-desain-bali-resort-kawasan-asri-iid-880264513","Rp 7.500.000.000","Kebayoran Baru, Jakarta Selatan, Jakarta D.K.I.","403","332","SHM - Sertifikat Hak Milik","4","3","2"
"1669845233-568","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 7.500.000.0003 KT - 3 KM - 404 m2FOR SALE
Rumah mewah lebak bulus
Desain Bali resort
Kawasan asriKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/for-sale-rumah-mewah-lebak-bulus-desain-bali-resort-kawasan-asri-iid-880264705","Rp 7.500.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","404","334","SHM - Sertifikat Hak Milik","3","3","2"
"1669845239-569","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 7.500.000.0004 KT - 4 KM - 405 m2FOR SALE
Rumah mewah lebak bulus
Desain Bali resort
Kawasan asriKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/for-sale-rumah-mewah-lebak-bulus-desain-bali-resort-kawasan-asri-iid-880264861","Rp 7.500.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","405","335","SHM - Sertifikat Hak Milik","4","4","2"
"1669845243-570","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 7.500.000.0003 KT - 3 KM - 406 m2FOR SALE
Rumah mewah lebak bulus
Desain Bali resort
Kawasan asriMampang Prapatan, Jakarta SelatanHari ini","https://www.olx.co.id/item/for-sale-rumah-mewah-lebak-bulus-desain-bali-resort-kawasan-asri-iid-880265279","Rp 7.500.000.000","Mampang Prapatan, Jakarta Selatan, Jakarta D.K.I.","406","336","SHM - Sertifikat Hak Milik","3","3","2"
"1669845247-571","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 13.000.000.0003 KT - 3 KM - 360 m2Rumah Pondok Indah Area Niaga Hijau With Private PoolKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/rumah-pondok-indah-area-niaga-hijau-with-private-pool-iid-879066914","Rp 13.000.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","360","250","SHM - Sertifikat Hak Milik","3","3","null"
"1669845251-572","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 11.000.000.0003 KT - 4 KM - 350 m2Dijual Rumah Pondok Indah Dengan Private Pool Harga MenarikKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-pondok-indah-dengan-private-pool-harga-menarik-iid-879066376","Rp 11.000.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","350","235","SHM - Sertifikat Hak Milik","3","4","null"
"1669845257-573","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 6.850.000.0003 KT - 2 KM - 100 m2Dijual Cepat! Rumah Pondok Indah Jl Alam PermaiKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-cepat-rumah-pondok-indah-jl-alam-permai-iid-878869766","Rp 6.850.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","100","187","SHM - Sertifikat Hak Milik","3","2","null"
"1669845263-574","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 79.999.000.0005 KT - 6 KM - 1700 m2Dijual Rumah Mewah Pondok Indah JI. Niaga Hijau 2 Lantai SIap HuniKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-mewah-pondok-indah-ji-niaga-hijau-2-lantai-siap-huni-iid-878714308","Rp 79.999.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","1700","1150","SHM - Sertifikat Hak Milik","5","6","null"
"1669845270-575","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 125.000.000.0005 KT - 5 KM - 1200 m2Dijual Rumah Pondok Indah Golf Harga Super MenarikKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/dijual-rumah-pondok-indah-golf-harga-super-menarik-iid-878610504","Rp 125.000.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","1200","1500","SHM - Sertifikat Hak Milik","5","5","null"
"1669845275-576","https://www.olx.co.id/jakarta-selatan_g4000030/dijual-rumah-apartemen_c5158/q-rumah-.dijual?filter=type_eq_rumah","Rp 9.200.000.0004 KT - 3 KM - 453 m2DIBAWAH NJOP! Rumah Pondok Pinang With Cozy PoolKebayoran Lama, Jakarta SelatanHari ini","https://www.olx.co.id/item/dibawah-njop-rumah-pondok-pinang-with-cozy-pool-iid-870136784","Rp 9.200.000.000","Kebayoran Lama, Jakarta Selatan, Jakarta D.K.I.","453","337","SHM - Sertifikat Hak Milik","4","3","null"
